trigger code,timestamp,CH00,CH01
00000002,DE46,54C0,F4CD
00000002,87B7,54D5,EFCB
00000002,47AD,54B2,ABCB
00000002,093C,54DA,8616
00000002,0158,54C0,8B0E
00000002,2A84,54D6,8B6A
00000002,684A,54B9,8A54
00000002,7E11,54E3,8611
00000002,72D6,54B7,8882
00000002,D027,54B3,87D4
00000002,89B5,54AB,8966
00000002,8D35,54D8,88FA
00000002,D913,54A9,DA4C
00000002,DB55,54C1,D739
00000002,04D5,54B6,A02D
00000002,8073,54C5,8735
00000002,0E23,54C0,8905
00000002,5CAE,54D0,860B
00000002,A24C,5487,FD6C
00000002,1B63,54C4,8AEE
00000002,3A65,54D6,F545
00000002,48B5,54D6,E7DC
00000002,AFA9,54CC,888D
00000002,4F09,54A0,9AE6
00000002,D3A3,5491,8806
00000002,1669,54C9,92A3
00000002,DA7A,54CE,8BCA
00000002,7713,54C7,87B3
00000002,690F,54CE,88E4
00000002,2C0C,54C5,909E
00000002,2296,54B0,8A47
00000002,1864,54DB,8D3F
00000002,3945,54CA,A44D
00000002,58E4,54C0,8919
00000002,BCDE,54B3,85DF
00000002,B03F,54C4,876B
00000002,4254,54CC,87D2
00000002,6154,54C6,DB4A
00000002,287D,54EE,884C
00000002,7009,54E4,86B2
00000002,F77F,54D6,89CA
00000002,CAC1,54EF,B394
00000002,B319,54D4,8721
00000002,536D,54D4,88ED
00000002,8364,54A8,8A1F
00000002,2E54,54D6,8B96
00000002,179F,54C9,8901
00000002,E081,54DB,8C85
00000002,5883,54C3,9D45
00000002,464F,54B8,153B
00000002,3E8D,54F4,B734
00000002,DB07,54CB,B035
00000002,A410,54DB,8BBE
00000002,3CDF,54BD,A834
00000002,F1A5,54D4,8747
00000002,A5D4,54AF,85B4
00000002,9C0A,54DD,89AD
00000002,ABB6,54CD,8CE4
00000002,8378,54D1,8949
00000002,26C5,54D1,8920
00000002,E06C,54EA,8A10
00000002,2351,54C3,8C02
00000002,31CE,54F7,89F4
00000002,3526,54D3,8946
00000002,0A71,54F4,893F
00000002,3891,54D8,FFC0
00000002,9AFF,54DB,8828
00000002,8678,54F2,8701
00000002,1FB2,54D5,E574
00000002,D9A5,54DC,EB7B
00000002,D07E,5513,B7E0
00000002,FCBA,54E0,A5BF
00000002,7A6E,54E3,8AD5
00000002,42DD,54D1,DD5F
00000002,2D68,54FD,8930
00000002,CA64,54DC,E757
00000002,B0EB,54D9,8975
00000002,A846,54FF,89A3
00000002,8D68,54D2,9155
00000002,A60D,54E8,8A41
00000002,1FED,54E9,D040
00000002,FC1D,54D6,8981
00000002,A823,54D6,9150
00000002,C2E1,54DB,85A2
00000002,2035,54D3,86F9
00000002,E3BA,54C5,880F
00000002,2B77,54B2,EC45
00000002,D1BA,54B4,861D
00000002,2E79,54CE,8942
00000002,E953,54EE,8921
00000002,9FF0,54A4,8612
00000002,A17C,54E8,8714
00000002,5D1F,54DE,86F9
00000002,FF3A,54D4,86D7
00000002,02BB,549F,88B9
00000002,1D92,54AD,8AF0
00000002,4AC6,54DA,8A01
00000002,063C,54A3,BB38
00000002,04D0,54C7,8869
00000002,9A55,54BE,8A56
00000002,E194,54BE,BEBA
00000002,543B,54BE,A1C9
00000002,3EDA,54C2,895D
00000002,A1A6,54C9,90EA
00000002,F8F6,5506,87CD
00000002,3973,54EE,86D6
00000002,2561,54C5,8BBB
00000002,5DA7,54F1,E34A
00000002,8957,54E9,86C4
00000002,C791,54DC,B06F
00000002,5921,54BD,8C34
00000002,443F,54AD,87E5
00000002,ED65,54B2,F18A
00000002,BD1C,54AC,CCFC
00000002,6580,54D5,85F1
00000002,7F6F,54A5,88DE
00000002,3ED8,54D8,89C9
00000002,B2F6,54C3,8729
00000002,7275,54A3,89BC
00000002,0715,54C8,E015
00000002,DCA6,54C4,8701
00000002,DAD3,54CA,BD19
00000002,10A5,54C1,8BCE
00000002,DEB9,54B2,9AC1
00000002,1434,5494,8A7F
00000002,13E3,54A4,8995
00000002,799B,54DD,872D
00000002,BD65,54B6,8784
00000002,2B36,54B3,91D1
00000002,F7B8,54A3,9CF3
00000002,3534,5498,EE7F
00000002,8D29,54DE,89AD
00000002,71D1,54A3,CAEF
00000002,C94B,54C2,B12A
00000002,9303,5493,8986
00000002,D095,54BF,8853
00000002,F0FB,54A9,8788
00000002,5393,54B7,8B7E
00000002,6F10,5486,8BB2
00000002,D821,54B1,85FE
00000002,5070,5493,8CBF
00000002,BACF,5471,07AE
00000002,543D,54B3,8A36
00000002,C977,54B5,CFBF
00000002,F52F,54C8,8636
00000002,3391,54A6,1515
00000002,CB38,54B8,8AA9
00000002,59A4,54B4,8C87
00000002,989A,54A1,8C7F
00000002,1D76,54B1,8855
00000002,3E2B,54CD,868B
00000002,13C8,54BD,87C7
00000002,06C0,54E7,874D
00000002,45A8,54C5,8BCC
00000002,8F59,54D6,D30F
00000002,B4D8,54C3,8C7F
00000002,B221,5512,A957
00000002,5F38,54BC,863E
00000002,2CBD,54FA,85C3
00000002,3B7B,54C3,893F
00000002,FD24,54A8,85BB
00000002,36B2,54DD,E800
00000002,778F,54B6,897F
00000002,5B70,54D2,BEB9
00000002,8FA6,54DA,88A1
00000002,D759,54A6,8791
00000002,B54D,548D,85FD
00000002,2F34,5488,F276
00000002,BC04,546E,88A8
00000002,361B,54B1,8B6D
00000002,E009,54A9,8705
00000002,33CB,54B0,8AB7
00000002,1828,54C5,8A0A
00000002,FD34,54D5,EAE6
00000002,72DC,54D5,88D8
00000002,953A,54BB,C01A
00000002,25A1,5478,8B15
00000002,D491,548E,945C
00000002,5869,54A4,8980
00000002,0A40,54C0,868D
00000002,E421,54CF,A786
00000002,2926,54C5,AA48
00000002,0FB8,54D4,8627
00000002,0205,54B1,8BD6
00000002,A351,54EE,BCC3
00000002,02AB,54BB,888B
00000002,739F,54CE,89AE
00000002,468C,54AC,8C2A
00000002,1EB6,54C6,89B1
00000002,14A1,54AB,A50B
00000002,0354,54CF,9243
00000002,36C9,54BB,85D6
00000002,B1FF,54D8,8927
00000002,BBE8,54CB,99A3
00000002,4E31,54BF,F534
00000002,4B35,54BF,95DF
00000002,1713,54C4,8717
00000002,3DC8,54BD,9417
00000002,D5C6,54C0,8916
00000002,7F7C,54B8,8647
00000002,2DD2,54D0,85A0
00000002,A2D3,54D0,86D6
00000002,1BE3,54C6,8A00
00000002,A74B,54BD,9080
00000002,3975,54C3,8710
00000002,E03C,54C9,B421
00000002,C932,54AD,9E48
00000002,C05D,54D4,8879
00000002,4BED,54D7,955C
00000002,7A2B,54E4,1630
00000002,F184,54B6,BFD0
00000002,BA1F,54C3,BAF6
00000002,91FA,54C4,C163
00000002,4099,54CC,E909
00000002,78BB,54A9,894D
00000002,5B61,54F3,8A81
00000002,5CBE,54E5,8C42
00000002,4C60,54C2,8718
00000002,1BD4,54B6,8BD7
00000002,9CDE,54D0,86C6
00000002,2E35,54D6,8AC2
00000002,FCEA,54B8,883E
00000002,F7AE,54A7,8619
00000002,500D,54D1,CA67
00000002,06E4,54C1,E199
00000002,D58B,54C0,8731
00000002,9CD0,54B9,8824
00000002,2F1A,54D1,047C
00000002,9B7D,54CB,8680
00000002,6ED5,54E3,8775
00000002,71D2,54C3,873A
00000002,2A63,54F4,878F
00000002,8712,54D5,89BC
00000002,AEC1,54C2,BBC4
00000002,2225,54BA,205E
00000002,FB76,54D8,8C04
00000002,AB02,54EB,B7D7
00000002,091C,54A5,8732
00000002,0B3D,54C5,8A1D
00000002,09F7,54D4,91CC
00000002,830A,54CD,8569
00000002,CD88,54C4,8C0C
00000002,27A4,54C8,DBD1
00000002,E7C1,54CD,871D
00000002,3C70,54E7,CE64
00000002,E331,549E,9967
00000002,E26D,54A9,8A66
00000002,57EA,54EB,14E1
00000002,D0AF,54F0,86C7
00000002,159B,54E6,8D36
00000002,63C9,549F,FC44
00000002,F063,54DC,8E05
00000002,96BF,548F,872C
00000002,1E19,54DB,8C2C
00000002,5605,54EB,896E
00000002,C564,54BA,85D2
00000002,3E8A,54E6,86AF
00000002,4744,54D1,B915
00000002,79CE,54CA,92B1
00000002,A6D7,54CD,4F70
00000002,D2A9,54DE,89ED
00000002,E10E,54C9,899E
00000002,14A7,54F0,F9DD
00000002,08E4,54D8,85F6
00000002,297B,54E0,8996
00000002,597A,54D9,8905
00000002,05C9,549E,864D
00000002,7B06,54D7,88DF
00000002,B282,54E5,889D
00000002,034B,54BF,F5C4
00000002,21DB,54CA,8C3F
00000002,3307,54B9,8B23
00000002,A9B9,54AF,8C68
00000002,190C,550A,E5DA
00000002,BB84,54DD,89C8
00000002,C6B7,54D7,86DC
00000002,5B65,54D7,B657
00000002,DD6B,54D7,A199
00000002,BA4F,54DA,DD74
00000002,56BC,54B5,87DA
00000002,6576,54F5,8784
00000002,C47B,54B7,8AB4
00000002,469E,54FA,8BA0
00000002,BD63,54D5,8B5A
00000002,4D01,54D8,15FC
00000002,29F0,54AF,8884
00000002,C224,54F6,8898
00000002,AF13,54B5,8B51
00000002,0A56,54D0,88CC
00000002,B818,54CC,88A2
00000002,9102,54FD,95AA
00000002,AE59,54C7,8BB3
00000002,EDA2,54DA,86ED
00000002,57FF,54C1,8780
00000002,9401,5502,8B9A
00000002,FF0E,54B2,8A9D
00000002,DA5C,54C7,B4E0
00000002,8912,54D9,873A
00000002,0322,54D1,88A0
00000002,C7D2,54A4,E72B
00000002,B8A1,548B,895A
00000002,D46B,5488,86D9
00000002,4EB4,549F,924C
00000002,7B74,54A4,98ED
00000002,D0C7,54C2,93AA
00000002,8B91,54C4,0426
00000002,B7F3,54EA,87C5
00000002,AD4F,54DB,8C08
00000002,A2E0,54DF,2A3C
00000002,2FC0,54BE,8C98
00000002,A5D4,5493,8B5D
00000002,0601,54A8,8876
00000002,8133,54E4,89D3
00000002,9FF2,54E6,8A22
00000002,07B4,54AE,8C47
00000002,9432,54A8,8845
00000002,C09E,54D0,9178
00000002,FEB0,54C6,E845
00000002,7804,54B1,86F4
00000002,A75E,549E,97AF
00000002,13AA,54CB,88B2
00000002,D143,54BD,ECD7
00000002,B22E,54E2,8698
00000002,36D3,5499,891E
00000002,A35A,54A0,85C6
00000002,A788,54C1,86ED
00000002,8AE8,54B1,8701
00000002,6C7B,54DB,98BA
00000002,3DB3,54E2,88A6
00000002,39EB,54E4,F796
00000002,E4E5,54AE,01C6
00000002,6CA7,54F3,91C2
00000002,5130,54DD,8A29
00000002,BE87,54CB,88B7
00000002,1136,54AC,8729
00000002,54EE,54C8,86CA
00000002,FBFA,5498,861D
00000002,83AF,54DD,E4C7
00000002,0EAA,54CC,8E49
00000002,FF10,54F5,880E
00000002,C973,5489,8D70
00000002,AE90,54CC,8714
00000002,AE96,54B1,86E2
00000002,2005,54DB,86B7
00000002,AF94,54AD,B7BC
00000002,D138,5512,887C
00000002,C923,54C0,DBA9
00000002,4D00,54F0,08A8
00000002,1A2D,5503,88DE
00000002,0182,54E7,8A00
00000002,0E85,54C3,85DB
00000002,93AA,54CF,8C15
00000002,BA45,54B1,9A9C
00000002,A4F0,54D9,A120
00000002,C9B9,54C3,6865
00000002,C154,54DD,DD15
00000002,BCE3,54A9,FB18
00000002,A219,550C,8829
00000002,D45E,54D2,8790
00000002,C7BA,54B1,86CC
00000002,BF13,54B9,8BED
00000002,D4A7,54F4,87B2
00000002,10B9,5493,9DC4
00000002,9FB0,547D,8BA3
00000002,3039,54CE,89A7
00000002,2579,54A9,8B20
00000002,BDC5,54C4,9A7F
00000002,B1C0,54CF,FAA8
00000002,AC37,54DC,87DA
00000002,A72A,54D7,923B
00000002,796A,54B5,F119
00000002,F621,54AE,873E
00000002,481F,54A2,8D7C
00000002,44AE,54CC,8721
00000002,5A1A,54D4,8DC8
00000002,B0A9,54D9,8727
00000002,9959,54AD,D89E
00000002,4704,549E,895B
00000002,25BD,54B5,E0A5
00000002,B9E9,547E,EEFD
00000002,B063,54AD,895D
00000002,22E7,54E0,F662
00000002,9E44,5479,A65D
00000002,55A5,54C3,B9B8
00000002,6D9C,54CC,C281
00000002,DF55,54BC,8681
00000002,3BAC,54AB,8D6F
00000002,D710,5455,8988
00000002,E251,54AF,99CA
00000002,F26B,54B3,879E
00000002,6B9D,54CA,8948
00000002,0FD5,54B2,87CE
00000002,F816,548E,8D5C
00000002,9920,54AD,8978
00000002,060D,54AB,872E
00000002,A5BE,547B,88FA
00000002,8A68,54DA,C618
00000002,6D74,54A9,CFB4
00000002,BA9C,54CC,8C06
00000002,F261,54E7,896F
00000002,AFB6,54C3,8C2A
00000002,061A,54B3,86B5
00000002,DA69,54C4,890C
00000002,38EC,5493,8A5B
00000002,1FD6,54CD,87D5
00000002,667F,54B8,8636
00000002,D8F2,54A7,AE0A
00000002,6890,54EA,8758
00000002,C693,54BF,8B30
00000002,2D79,54FD,8711
00000002,117C,54AA,8739
00000002,14AD,54AD,89A7
00000002,5308,54CD,36AD
00000002,2673,54DF,8991
00000002,FE3E,54AC,8B27
00000002,8F57,54BA,C94E
00000002,07AD,54CA,86A9
00000002,2B68,54CC,5FCC
00000002,EF69,54D0,8AB7
00000002,AEB1,54BF,8A5D
00000002,68AE,54F0,87C4
00000002,A9F0,54E5,89E0
00000002,12F4,54D4,DF7F
00000002,A893,54AD,8B83
00000002,6EC1,54D7,B46D
00000002,EF58,54C7,8857
00000002,8E31,54DB,8602
00000002,B2F6,54BA,8C79
00000002,3FEC,54AF,8671
00000002,274D,54DF,8CF5
00000002,1D98,548E,8CE3
00000002,FCFB,54D7,E6CD
00000002,6A53,54D0,8793
00000002,01EB,54DF,8ADE
00000002,4B18,54DA,874D
00000002,1234,54B8,89B4
00000002,8187,5498,895C
00000002,45B1,54C1,8B00
00000002,65AE,54E7,8B3F
00000002,6FAB,549A,8C6C
00000002,990A,54BC,88D6
00000002,1EA9,54A5,C7EB
00000002,BE6C,54C0,F429
00000002,6866,54C3,8921
00000002,EB60,54BF,9FBC
00000002,EC3A,54BF,EA2D
00000002,CA95,54D3,8DAC
00000002,AA8F,54C9,89A7
00000002,5E90,54C6,9327
00000002,5D9C,54B5,E7E8
00000002,A4BF,54D4,86BC
00000002,268E,5462,88C2
00000002,C131,5486,A2DB
00000002,795F,5498,88BD
00000002,CDD8,54AC,869E
00000002,3373,54D7,DBC2
00000002,213B,54D3,898C
00000002,E951,5485,8C46
00000002,FFF7,54E3,92F8
00000002,0D30,54AF,8A00
00000002,6DE7,54A7,0183
00000002,7E87,54D0,F2B3
00000002,A7E9,54EE,878C
00000002,7B4B,547A,8A20
00000002,3AAC,54AF,86D6
00000002,EEF8,54BC,8B57
00000002,4873,54A2,8872
00000002,D193,54D2,CF7B
00000002,2623,5492,8B13
00000002,51EB,549E,A493
00000002,01EC,54B6,8617
00000002,18E5,54B6,85E5
00000002,E388,5497,87A9
00000002,E7A3,54B8,8754
00000002,4E90,54B9,8B2E
00000002,8402,54E5,87B8
00000002,C8E4,54B8,90DD
00000002,6D7C,54B7,867E
00000002,4FB0,54B8,871D
00000002,DC4C,54BC,87FD
00000002,F969,54B8,9A55
00000002,553F,54E2,8A0E
00000002,F871,54C6,8B4F
00000002,4E6C,54D1,5466
00000002,E9D6,54BA,8B57
00000002,059D,54BC,86E4
00000002,D1AD,54BF,8A29
00000002,3044,54D8,861A
00000002,265B,54D3,89CE
00000002,21B2,54E1,8912
00000002,0A35,5497,C1D3
00000002,8F2F,54C4,87DC
00000002,C44A,54C1,8BEC
00000002,E044,54E4,0613
00000002,ECC2,54C2,874B
00000002,74E0,54D3,8780
00000002,4372,54D7,87C1
00000002,AC95,54CF,88B0
00000002,953B,54BF,88B0
00000002,8CB0,54A6,8A51
00000002,7611,549A,94C7
00000002,4329,54CD,8BCB
00000002,124A,5483,884D
00000002,BB61,54B3,8774
00000002,0BB2,54CF,8A6B
00000002,1461,5480,88BD
00000002,5750,5491,8B91
00000002,53A0,54DE,88E1
00000002,DBCF,54C7,EE64
00000002,AC1D,54D4,87B7
00000002,B0E0,54E2,8756
00000002,77FC,54CB,8A3B
00000002,FCD6,54CC,8AE6
00000002,77CB,54BE,89BF
00000002,D28C,54B9,B70A
00000002,B16B,54C1,866B
00000002,C882,54DF,CC26
00000002,D8F5,54D5,872B
00000002,BC1E,54BF,866C
00000002,D526,54C7,8779
00000002,F240,54AD,8AD6
00000002,BC0F,54C4,E4B0
00000002,B88F,5499,8D8A
00000002,5FFB,548F,C6B6
00000002,B3A3,54AB,8950
00000002,9A37,54BE,85CE
00000002,9909,5479,5AD6
00000002,ACAE,54AA,875E
00000002,645A,549F,F476
00000002,8C79,54A4,AE46
00000002,E482,5495,E400
00000002,2582,54B3,89FD
00000002,B072,54B6,8C6E
00000002,06BD,54A0,C53F
00000002,6B29,54CE,8980
00000002,F5C1,54E1,8D40
00000002,4F1A,54B5,8A6A
00000002,A92B,54D4,BE27
00000002,B345,54CB,D87F
00000002,6B45,54E1,965A
00000002,6046,54CD,9AAE
00000002,1AC9,54BE,8B11
00000002,D5E1,54D6,8851
00000002,8A0E,5496,E016
00000002,7167,54D6,91F7
00000002,9930,54BC,EC3A
00000002,D0E4,54BC,E950
00000002,8690,54D4,871C
00000002,C6D7,54BC,9BF1
00000002,9CAB,54C4,8C05
00000002,00DF,54D0,8C12
00000002,D663,54B5,FCDE
00000002,CF44,54D7,867D
00000002,BFEA,54BA,8B65
00000002,60BB,54B9,8A8F
00000002,A39F,54D8,8BE1
00000002,59F2,54A2,883A
00000002,C16B,54B6,86D3
00000002,7A84,54AB,DEA8
00000002,0995,54E0,9189
00000002,E4E8,54DE,A9DC
00000002,0608,54CA,867B
00000002,2078,54B8,89B4
00000002,780A,54D4,89FE
00000002,A252,54C6,8923
00000002,3C29,549D,8D2F
00000002,650C,54B2,9855
00000002,4456,54CE,864E
00000002,8B48,54C1,DF56
00000002,C17B,54BF,8632
00000002,401C,54D3,17C9
00000002,1879,54E3,BB53
00000002,EDBE,5484,EFF3
00000002,1DA0,54B2,86FB
00000002,265D,54B8,8AEA
00000002,5014,54E5,A196
00000002,B4DD,54C6,EB73
00000002,39E3,54BB,8A27
00000002,EB7D,54EA,8C70
00000002,83BB,54BD,8742
00000002,20BF,54D0,88BF
00000002,4A4A,54C3,89CC
00000002,1EA6,54B6,9105
00000002,66C0,54CF,8977
00000002,5E69,54A0,897F
00000002,B2E7,54B2,999E
00000002,26FC,54E3,8C2B
00000002,80D8,54E1,8672
00000002,A629,54CC,8C02
00000002,A717,54CA,8AA4
00000002,CC44,54D0,87B4
00000002,C1B7,54D9,8BF4
00000002,6E68,54FA,8A88
00000002,8A6A,54E2,AD1E
00000002,9E90,54D4,D9ED
00000002,3D41,54AA,85E4
00000002,3E41,54D6,855E
00000002,2D03,54B6,8A1E
00000002,BE83,54E3,870C
00000002,6BFC,5495,8579
00000002,1D1D,54A6,870F
00000002,BC7C,54C8,8791
00000002,799A,548E,8B4D
00000002,4221,54E6,8701
00000002,F8CA,54C2,890A
00000002,41F6,54D9,8C1F
00000002,49B3,54C3,8D74
00000002,D98E,54BF,8C0F
00000002,7F07,54C1,B5DB
00000002,DAAE,54C4,F81E
00000002,1ACF,54AC,D756
00000002,B817,54E1,E927
00000002,30A7,54B8,859B
00000002,AB49,54D1,8C1B
00000002,38CB,54CB,8666
00000002,F69E,54E6,8BA5
00000002,F63E,54AB,8B08
00000002,E79B,54BA,8C29
00000002,3D9A,54A5,8B71
00000002,4D90,54C6,861D
00000002,FD1B,54A7,F76A
00000002,A552,54C7,9B94
00000002,38C3,54C6,8812
00000002,8F34,54B6,88DF
00000002,460A,54BE,86FB
00000002,2764,54C7,8748
00000002,169D,54D3,9993
00000002,C435,54A7,85D6
00000002,0F06,550B,8886
00000002,FF27,54A5,DFFE
00000002,7128,54C2,8B7B
00000002,C8D7,54D2,BEF2
00000002,D746,54C0,899C
00000002,9199,54D0,8BA4
00000002,D072,54E3,88F2
00000002,8073,54D0,8C24
00000002,EF34,54BA,89FB
00000002,0760,54D0,045B
00000002,B3F8,54C8,EBD2
00000002,2476,54C9,86B5
00000002,2329,54C1,862B
00000002,C862,54BB,FE46
00000002,03F8,54E0,8610
00000002,554E,54BE,877D
00000002,E7F7,54EB,8961
00000002,03C1,5492,8D1F
00000002,AA50,54A2,89F2
00000002,21E7,54A4,875A
00000002,E13D,54B4,88BA
00000002,E6DC,54F6,CE55
00000002,4104,54B7,87B8
00000002,D968,54C1,85D4
00000002,623B,54C6,86E0
00000002,C8E5,54AC,8678
00000002,0451,54AC,A06A
00000002,7A9F,54A2,87AB
00000002,0CD4,54A2,8889
00000002,EB69,54B0,A9C2
00000002,2753,54E5,88E3
00000002,F950,54D5,8679
00000002,D344,54FD,89B9
00000002,DD04,54CA,F2E6
00000002,2B33,54DE,87A4
00000002,C0BB,54CD,8BA7
00000002,9EC0,54CC,877D
00000002,2D17,54AA,A6E3
00000002,F20B,54C3,86C0
00000002,0E0A,54A1,8B76
00000002,3B91,54D8,8803
00000002,113F,5495,88E0
00000002,5265,54AC,8B07
00000002,4C52,54D5,EF7B
00000002,F6FE,54A4,E9C8
00000002,5E40,54C3,85BF
00000002,67ED,54B9,DFB8
00000002,37D0,54B4,37E6
00000002,8EEA,549C,8718
00000002,CE5A,54AA,86FC
00000002,35B5,54B8,878E
00000002,BE49,54E1,86CF
00000002,08E7,54B2,8578
00000002,7C33,54CF,88BE
00000002,A416,54BC,926A
00000002,AD6E,5472,876B
00000002,9F0A,54B9,8A28
00000002,555B,54DF,8D82
00000002,8A4D,54E4,C039
00000002,8B06,54DC,873D
00000002,E4B5,5499,8762
00000002,6770,54BB,88FE
00000002,E328,54BB,8ED9
00000002,14F9,5490,8979
00000002,DD7A,5444,879B
00000002,246B,54CA,898D
00000002,74E6,54D7,89E1
00000002,5255,54B2,9984
00000002,5EC4,54D7,9A0B
00000002,19D8,548F,88CE
00000002,F319,54C8,92FB
00000002,605B,54B1,89BC
00000002,745B,549D,8605
00000002,836C,54C0,88F9
00000002,6710,54AD,8696
00000002,ACD8,54D7,75A2
00000002,F70D,5491,8717
00000002,63F9,54C9,EA29
00000002,3CE5,54CA,ECBB
00000002,3EC3,54D9,A562
00000002,5C70,54D1,8837
00000002,D762,54CA,8B02
00000002,A699,548F,A9AD
00000002,5DAC,54BF,8B27
00000002,328A,54BC,8614
00000002,327C,54CE,C306
00000002,98A6,54AA,890C
00000002,F089,54CF,88AE
00000002,49B6,54A4,888E
00000002,4D82,54BD,874E
00000002,EF77,54B2,8934
00000002,AFA9,5490,95B7
00000002,1D3A,54B6,875B
00000002,7F38,54AA,89E4
00000002,DB48,54D3,873B
00000002,76C4,54C7,8ACB
00000002,1B29,544B,893E
00000002,B93A,54CC,8CCA
00000002,3A9E,54C3,0A39
00000002,5E2B,54A7,87D6
00000002,BE7A,54A5,8813
00000002,0B2D,54C4,87B4
00000002,89FD,54BE,899A
00000002,AB85,5492,8952
00000002,23A3,54AA,8757
00000002,B283,54A1,8CFB
00000002,0A48,54A7,872C
00000002,4746,54C2,8611
00000002,8DF4,54A9,AE3A
00000002,D1B7,54B5,8A62
00000002,51FA,54A0,882A
00000002,00D0,54B3,8C0A
00000002,2006,5494,8AA6
00000002,0E98,545D,884E
00000002,221D,5492,90C8
00000002,A523,54AF,88E4
00000002,A8D7,54AD,9F47
00000002,4D7B,54C4,8BC3
00000002,13E1,5498,ED05
00000002,3674,54DA,8B60
00000002,3F24,54BC,899C
00000002,698B,54BA,89DB
00000002,BF80,5483,F2A7
00000002,CA54,54A0,890D
00000002,EA6E,54B4,894C
00000002,F25C,5495,888F
00000002,6365,54AA,8B7E
00000002,7AE7,54BA,BFD6
00000002,19C5,54A8,870F
00000002,A26A,54D8,8CC8
00000002,3383,54D4,89BB
00000002,725B,54AC,8CC3
00000002,C5D0,5469,8663
00000002,BE2C,54BF,F1F6
00000002,4D60,54DA,92D2
00000002,9FDA,54BC,8664
00000002,EA09,54AC,88EA
00000002,A17E,54D3,B227
00000002,5B7D,54D6,86EF
00000002,676A,54CD,8744
00000002,CE0E,54CA,880C
00000002,518D,54AF,874F
00000002,023F,54CC,875B
00000002,03F6,54C0,8932
00000002,2295,54E2,86C3
00000002,9D0C,549F,F9A6
00000002,7403,54BD,E7EE
00000002,9180,54AB,8B3D
00000002,2948,547C,86B6
00000002,5428,54C1,C5DC
00000002,CC3B,54B9,957F
00000002,F2E0,54BF,C568
00000002,8971,54C0,886C
00000002,FBCF,54B4,89C8
00000002,E9F1,548B,89D4
00000002,5E64,54DA,86C2
00000002,AD86,54CB,889F
00000002,0A90,54D3,89AF
00000002,DE46,54CB,8A22
00000002,2916,54C1,ACC6
00000002,29DE,54CE,8742
00000002,DB4B,54B5,8B1F
00000002,4285,54D2,EBBF
00000002,936B,54B4,8AD9
00000002,321A,54C7,BC3C
00000002,F144,54D3,8771
00000002,E68F,5494,8A88
00000002,2776,549E,88D7
00000002,30EE,54B3,E3AA
00000002,3C06,54B9,F582
00000002,94DB,54AB,A10B
00000002,596D,5494,8B98
00000002,BDC1,54C1,E97F
00000002,888B,54BD,8B62
00000002,144C,5484,85F6
00000002,05BF,54D2,8BC7
00000002,DCB8,54B8,8938
00000002,1484,544A,88D9
00000002,68FD,54B9,8657
00000002,1F46,54EB,AF58
00000002,D202,54DC,8BB2
00000002,5C8C,54B1,F3FF
00000002,0009,54BD,2CFD
00000002,5B63,54A4,8A03
00000002,5DD7,549E,894A
00000002,34E7,54BF,8C18
00000002,787F,54B1,87DE
00000002,D7CD,54B2,85C2
00000002,6DC4,54E3,85B8
00000002,E96B,54B3,D9C3
00000002,E881,54CD,85FD
00000002,650E,546E,8741
00000002,2DB8,5483,87E9
00000002,8181,5497,86F8
00000002,F9BD,54C3,A83D
00000002,0A78,54D7,8817
00000002,6E6A,54D2,875E
00000002,5DED,54BD,F823
00000002,D5E6,54F5,8A11
00000002,0D9B,549F,8C13
00000002,9C4C,54C7,95ED
00000002,63DC,54CF,8A81
00000002,365C,54EA,8960
00000002,4DBD,54F8,8708
00000002,3CBA,54EF,867C
00000002,9781,54F5,8A16
00000002,2EC2,54E0,86DF
00000002,BBED,54C6,09AE
00000002,E949,54CC,92B4
00000002,5A7E,546C,871B
00000002,0C39,54B7,98FC
00000002,AB04,54B8,8B8E
00000002,F6DC,54DC,88DB
00000002,29BB,54EA,8A71
00000002,FFF1,54CB,9E29
00000002,3518,54E9,888F
00000002,31C7,551A,8B08
00000002,EF63,54E2,FCC8
00000002,6B80,54CC,8B1B
00000002,7A03,54CE,1CF1
00000002,2899,54CB,866B
00000002,D027,54BD,89DF
00000002,095F,54DF,863E
00000002,5A4A,54DB,961C
00000002,912C,54D7,E664
00000002,CAA1,54EE,ADBC
00000002,3D7E,54DB,010A
00000002,E932,54D9,88CF
00000002,342B,54B5,E308
00000002,3E74,54AD,8920
00000002,D27F,54F7,CD10
00000002,5355,54D0,883D
00000002,4CDC,54B9,92D9
00000002,9C57,54D3,907D
00000002,C95E,54E9,8ACF
00000002,63A6,54D3,8B4F
00000002,EC8A,54BA,C645
00000002,AAD4,54D5,8B5B
00000002,EEC8,54DA,86F3
00000002,DFC0,54D1,88E1
00000002,11E3,54E6,8629
00000002,C71A,54D2,CCD5
00000002,AEBB,54BD,8938
00000002,07BF,54C6,8C98
00000002,3A11,54A2,C93E
00000002,698D,54C0,8610
00000002,68C6,54D9,855F
00000002,E3C8,54CF,899B
00000002,A02B,54BC,8BA6
00000002,7F27,54CF,B0C8
00000002,5834,54CB,8768
00000002,D4FB,54C0,87D3
00000002,8D8A,54CC,FE25
00000002,35D3,54CD,BEE9
00000002,AD2B,54D9,BA46
00000002,F751,54CB,9552
00000002,5834,5499,F448
00000002,5242,54B5,87E4
00000002,15D6,54A3,B3C5
00000002,5C2B,54B9,94CC
00000002,6274,54AB,8A36
