trigger code,timestamp,CH00,CH01
00000002,1337,516F,861C
00000002,1337,5145,85CC
00000002,1337,519C,840D
00000002,1337,51C2,84C3
00000002,1337,5210,8997
00000002,1337,50C0,838E
00000002,1337,51AF,841C
00000002,1337,50B2,8838
00000002,1337,4D1E,A4EA
00000002,1337,51DE,B2A6
00000002,1337,51D3,872C
00000002,1337,518D,840C
00000002,1337,4C37,8335
00000002,1337,5185,DCC1
00000002,1337,5192,873C
00000002,1337,5186,DF77
00000002,1337,51B8,8775
00000002,1337,5113,86BC
00000002,1337,508A,8345
00000002,1337,50EE,85E2
00000002,1337,5098,85D3
00000002,1337,50B2,5FF4
00000002,1337,51B7,876F
00000002,1337,5213,8443
00000002,1337,51D6,DA95
00000002,1337,513E,8550
00000002,1337,51D2,85E9
00000002,1337,50C9,B82F
00000002,1337,5184,8D88
00000002,1337,5163,AB6B
00000002,1337,514D,C5F4
00000002,1337,5107,88D4
00000002,1337,50DE,866F
00000002,1337,5124,84EB
00000002,1337,5178,8400
00000002,1337,515E,8440
00000002,1337,4B36,81C4
00000002,1337,50BB,83C4
00000002,1337,4CC4,8555
00000002,1337,517C,901D
00000002,1337,50D8,A4EC
00000002,1337,5091,86CB
00000002,1337,5147,A451
00000002,1337,5184,8560
00000002,1337,522D,84CC
00000002,1337,5212,8707
00000002,1337,520D,BAB8
00000002,1337,50E9,88CC
00000002,1337,528F,9A7A
00000002,1337,51C4,8873
00000002,1337,5205,83F6
00000002,1337,5238,8594
00000002,1337,507F,83AA
00000002,1337,50AF,8799
00000002,1337,510E,8464
00000002,1337,508D,CA7D
00000002,1337,50F8,B5AB
00000002,1337,5190,8486
00000002,1337,5243,8AB0
00000002,1337,5049,84C0
00000002,1337,5067,8537
00000002,1337,4D18,DED7
00000002,1337,51C4,86E0
00000002,1337,5264,86F1
00000002,1337,5155,82F2
00000002,1337,517B,88B3
00000002,1337,5211,85C4
00000002,1337,50CE,83A4
00000002,1337,51B0,83C7
00000002,1337,50C9,820C
00000002,1337,5223,87BB
00000002,1337,510C,85EF
00000002,1337,5142,8CCE
00000002,1337,4DD8,8300
00000002,1337,50ED,83B4
00000002,1337,5250,8675
00000002,1337,501B,8716
00000002,1337,5132,85C3
00000002,1337,518C,879B
00000002,1337,5170,8735
00000002,1337,510E,86A7
00000002,1337,517D,83E4
00000002,1337,5180,C3ED
00000002,1337,50D5,87B0
00000002,1337,50DB,8773
00000002,1337,5097,85BE
00000002,1337,509C,89B6
00000002,1337,511B,8397
00000002,1337,50D3,B580
00000002,1337,5118,85FD
00000002,1337,506B,8851
00000002,1337,4FBF,E000
00000002,1337,51F6,8536
00000002,1337,5081,8449
00000002,1337,5151,84EB
00000002,1337,50AA,96E3
00000002,1337,4D56,F484
00000002,1337,5176,8609
00000002,1337,5198,8479
00000002,1337,50A6,87A1
00000002,1337,5262,982A
00000002,1337,5112,84CA
00000002,1337,5119,855B
00000002,1337,51BB,90AD
00000002,1337,516B,850E
00000002,1337,4D8E,AD63
00000002,1337,50F2,871D
00000002,1337,51A9,8544
00000002,1337,51BD,8798
00000002,1337,50C2,A331
00000002,1337,4BC3,8345
00000002,1337,5144,86EC
00000002,1337,51BF,949E
00000002,1337,50F3,87EB
00000002,1337,51E3,83B9
00000002,1337,518B,83CD
00000002,1337,5400,8785
00000002,1337,51AF,DE70
00000002,1337,4CB5,81AC
00000002,1337,492D,807E
00000002,1337,5128,A23B
00000002,1337,4F57,DB43
00000002,1337,510D,A681
00000002,1337,5118,88A1
00000002,1337,5155,D5FE
00000002,1337,5146,A46E
00000002,1337,51DC,8686
00000002,1337,51E1,86CF
00000002,1337,50C4,8A4D
00000002,1337,51CD,0C2A
00000002,1337,5192,8642
00000002,1337,519E,88C8
00000002,1337,516D,85D1
00000002,1337,51B7,8516
00000002,1337,4FDC,CB2C
00000002,1337,514D,836F
00000002,1337,5095,85E2
00000002,1337,471D,83CB
00000002,1337,5184,8417
00000002,1337,507D,A431
00000002,1337,515E,866D
00000002,1337,516E,8350
00000002,1337,519D,841B
00000002,1337,5218,8585
00000002,1337,511A,8367
00000002,1337,513D,8526
00000002,1337,50CD,AE36
00000002,1337,50BE,90D4
00000002,1337,4C6A,9D1F
00000002,1337,4BF3,81CF
00000002,1337,5095,8805
00000002,1337,50FF,88C5
00000002,1337,5119,83EB
00000002,1337,5170,F912
00000002,1337,50CE,8336
00000002,1337,5136,83B8
00000002,1337,51D9,8621
00000002,1337,51A8,FBC5
00000002,1337,5163,8815
00000002,1337,5188,8875
00000002,1337,5147,E6EF
00000002,1337,4D49,8346
00000002,1337,4D83,82F9
00000002,1337,4F1C,88DE
00000002,1337,5149,84F5
00000002,1337,512D,8365
00000002,1337,5214,8439
00000002,1337,47CE,7D61
00000002,1337,51AF,8677
00000002,1337,51EC,84A1
00000002,1337,51E6,8AAA
00000002,1337,524A,85F6
00000002,1337,509F,8856
00000002,1337,51C6,83B8
00000002,1337,5207,8CA7
00000002,1337,5011,82F4
00000002,1337,51AF,F9E6
00000002,1337,5198,868F
00000002,1337,4B6E,2666
00000002,1337,5037,874B
00000002,1337,51DD,87C7
00000002,1337,5126,87DE
00000002,1337,50BF,850C
00000002,1337,512C,EC7A
00000002,1337,5195,85A2
00000002,1337,51EE,8491
00000002,1337,50DA,84F0
00000002,1337,525C,DFAB
00000002,1337,51C2,83C5
00000002,1337,51EC,85FE
00000002,1337,512D,85C8
00000002,1337,50A9,823B
00000002,1337,5175,E3B5
00000002,1337,50B9,862C
00000002,1337,50C3,83C1
00000002,1337,5132,83CA
00000002,1337,511A,E02D
00000002,1337,5234,8995
00000002,1337,519A,8705
00000002,1337,50E9,854E
00000002,1337,4CC3,8273
00000002,1337,4E99,81FC
00000002,1337,50F9,9C3C
00000002,1337,5142,85DC
00000002,1337,5112,9947
00000002,1337,515F,CE42
00000002,1337,51C1,84A3
00000002,1337,5186,86D0
00000002,1337,5208,876B
00000002,1337,52BD,9495
00000002,1337,4F89,843E
00000002,1337,51B7,8905
00000002,1337,4CD7,80DF
00000002,1337,4FE2,8689
00000002,1337,5272,85B3
00000002,1337,514E,86DE
00000002,1337,5092,8410
00000002,1337,50D8,86AC
00000002,1337,50F7,86B8
00000002,1337,50BF,82DF
00000002,1337,51CB,84EB
00000002,1337,51CC,8475
00000002,1337,50B2,8371
00000002,1337,50D4,8757
00000002,1337,518D,836C
00000002,1337,511B,C683
00000002,1337,4DC0,86B6
00000002,1337,5104,829E
00000002,1337,51E2,88BB
00000002,1337,5248,8499
00000002,1337,524B,85A9
00000002,1337,5249,C9DB
00000002,1337,506F,9BC2
00000002,1337,5127,859C
00000002,1337,4CA7,FC53
00000002,1337,501D,82FE
00000002,1337,4F5F,A009
00000002,1337,51B4,84B1
00000002,1337,517B,84FD
00000002,1337,503A,81ED
00000002,1337,523D,84CD
00000002,1337,50FE,8814
00000002,1337,51D0,8EA2
00000002,1337,4F87,830F
00000002,1337,5039,A09B
00000002,1337,48DA,CA49
00000002,1337,517B,E1FF
00000002,1337,5129,858E
00000002,1337,5139,8533
00000002,1337,5219,909C
00000002,1337,50DB,82B5
00000002,1337,51E1,8704
00000002,1337,50A8,84AA
00000002,1337,514A,85B3
00000002,1337,51AE,A78C
00000002,1337,5103,8804
00000002,1337,5141,83B8
00000002,1337,507E,870E
00000002,1337,5107,FD74
00000002,1337,50E4,8BDF
00000002,1337,5103,83FB
00000002,1337,5162,85F0
00000002,1337,50D6,851A
00000002,1337,5199,84DE
00000002,1337,506D,8389
00000002,1337,5114,869F
00000002,1337,4C14,8EB9
00000002,1337,4E8D,842D
00000002,1337,51C8,0B75
00000002,1337,51C2,878E
00000002,1337,50E7,865F
00000002,1337,519B,DB3B
00000002,1337,5119,86FA
00000002,1337,5231,E64F
00000002,1337,51CA,89D0
00000002,1337,5198,861B
00000002,1337,519A,A004
00000002,1337,50E4,9A76
00000002,1337,522E,880D
00000002,1337,51A2,83DE
00000002,1337,5185,99AB
00000002,1337,5073,90F3
00000002,1337,51B7,8557
00000002,1337,54C5,8974
00000002,1337,51BA,E366
00000002,1337,50AF,8907
00000002,1337,51A8,864E
00000002,1337,523F,9ADE
00000002,1337,50BB,A151
00000002,1337,5216,8858
00000002,1337,51D0,8418
00000002,1337,5221,8601
00000002,1337,51CF,8806
00000002,1337,50E0,8A84
00000002,1337,512B,8695
00000002,1337,5184,85FA
00000002,1337,5271,A247
00000002,1337,50B0,8440
00000002,1337,4D7E,81E3
00000002,1337,4E96,9ABD
00000002,1337,50CC,86F0
00000002,1337,5289,093A
00000002,1337,4F2D,827B
00000002,1337,5142,8992
00000002,1337,50F4,86FA
00000002,1337,51C7,9138
00000002,1337,50F2,82BA
00000002,1337,515C,181E
00000002,1337,4FB0,8497
00000002,1337,5177,B7D5
00000002,1337,4F87,8927
00000002,1337,52A8,8A17
00000002,1337,512E,8925
00000002,1337,51E6,E57A
00000002,1337,5174,B253
00000002,1337,50F1,83F7
00000002,1337,4DFD,86EC
00000002,1337,51A3,84EE
00000002,1337,5168,888C
00000002,1337,51CA,8637
00000002,1337,51BB,8638
00000002,1337,511D,8343
00000002,1337,5177,8535
00000002,1337,4D8C,8184
00000002,1337,5234,84F6
00000002,1337,51DA,8700
00000002,1337,5126,86BC
00000002,1337,512E,86B2
00000002,1337,5089,CC09
00000002,1337,515B,93AA
00000002,1337,5188,84A6
00000002,1337,5087,0499
00000002,1337,50FB,D9B6
00000002,1337,50BD,B552
00000002,1337,51DA,84D8
00000002,1337,4F74,8331
00000002,1337,5217,89AB
00000002,1337,517C,8482
00000002,1337,5146,83EC
00000002,1337,50D0,A605
00000002,1337,51C4,8551
00000002,1337,5128,835E
00000002,1337,51EA,8658
00000002,1337,5189,E92A
00000002,1337,5176,85B4
00000002,1337,5215,856C
00000002,1337,520A,8969
00000002,1337,5129,8C1E
00000002,1337,50E7,8658
00000002,1337,4ED5,84BF
00000002,1337,50F9,85B1
00000002,1337,51C7,09A5
00000002,1337,50B4,8406
00000002,1337,5130,8601
00000002,1337,5188,8682
00000002,1337,5174,854E
00000002,1337,5178,9ABF
00000002,1337,51D0,8605
00000002,1337,4DBB,A73E
00000002,1337,51F4,92E2
00000002,1337,520F,853E
00000002,1337,515D,FA18
00000002,1337,5187,AA2B
00000002,1337,5115,840D
00000002,1337,4FBE,BF00
00000002,1337,517C,8403
00000002,1337,5115,83FF
00000002,1337,50EE,885E
00000002,1337,50BE,9520
00000002,1337,4D0A,8A09
00000002,1337,4EF0,80B8
00000002,1337,51D0,83EF
00000002,1337,5196,84CD
00000002,1337,4FFD,84E4
00000002,1337,4F19,825B
00000002,1337,4F26,02CC
00000002,1337,50DF,8817
00000002,1337,511C,2158
00000002,1337,51C8,18F0
00000002,1337,503B,D4D5
00000002,1337,4C62,A7D6
00000002,1337,4D2C,E080
00000002,1337,5207,8843
00000002,1337,50C2,86C0
00000002,1337,51BB,83D4
00000002,1337,5038,B1BF
00000002,1337,51A6,84E3
00000002,1337,4BEC,7FF9
00000002,1337,5189,8806
00000002,1337,520C,86E9
00000002,1337,5079,8779
00000002,1337,51A2,88DC
00000002,1337,508C,83C8
00000002,1337,5199,D853
00000002,1337,5229,8A28
00000002,1337,512F,8316
00000002,1337,5193,88C1
00000002,1337,5220,88FA
00000002,1337,5165,8689
00000002,1337,5163,B96C
00000002,1337,4C10,C6B9
00000002,1337,4DD7,AD8D
00000002,1337,4F2C,81D5
00000002,1337,5175,86E5
00000002,1337,50B2,B3EB
00000002,1337,4E5B,83F9
00000002,1337,51BC,F733
00000002,1337,5143,85DB
00000002,1337,5155,8498
00000002,1337,51A8,8495
00000002,1337,51BB,8649
00000002,1337,50BD,866C
00000002,1337,4FA8,8358
00000002,1337,4E79,A067
00000002,1337,51AF,8374
00000002,1337,51EC,F2ED
00000002,1337,518C,873D
00000002,1337,5045,87DF
00000002,1337,5181,C404
00000002,1337,5129,8958
00000002,1337,5155,1B4F
00000002,1337,51B9,864F
00000002,1337,5116,86AA
00000002,1337,50C1,A7A6
00000002,1337,511E,82F3
00000002,1337,5216,89B3
00000002,1337,4FCF,E842
00000002,1337,504E,A709
00000002,1337,4C43,8C62
00000002,1337,51AC,843E
00000002,1337,50B8,F2A1
00000002,1337,5134,8398
00000002,1337,509B,836F
00000002,1337,51E2,8854
00000002,1337,50D0,83FB
00000002,1337,51B3,88A7
00000002,1337,51DE,85C9
00000002,1337,50DF,85DD
00000002,1337,51E9,BA12
00000002,1337,513C,86B4
00000002,1337,5146,969E
00000002,1337,51C8,A608
00000002,1337,522B,892D
00000002,1337,50CC,85DE
00000002,1337,5131,83BF
00000002,1337,5194,F0DF
00000002,1337,510D,83DD
00000002,1337,5176,8680
00000002,1337,4D2C,8499
00000002,1337,514B,8721
00000002,1337,5189,BB89
00000002,1337,505B,94D6
00000002,1337,51D6,87DA
00000002,1337,514E,9F14
00000002,1337,50E8,AB87
00000002,1337,50D0,839C
00000002,1337,50E4,85C8
00000002,1337,50FA,C24C
00000002,1337,5170,886D
00000002,1337,5191,86AF
00000002,1337,5295,E252
00000002,1337,50F7,873A
00000002,1337,5116,8466
00000002,1337,4CD4,A354
00000002,1337,517E,FD8F
00000002,1337,5182,B076
00000002,1337,511D,82D2
00000002,1337,519F,87AC
00000002,1337,51AE,9BE8
00000002,1337,5129,BBCD
00000002,1337,533D,ADA7
00000002,1337,5141,8488
00000002,1337,528C,857D
00000002,1337,5042,829F
00000002,1337,4C82,84BD
00000002,1337,50BD,83A8
00000002,1337,504B,87DF
00000002,1337,513C,876F
00000002,1337,5165,A64F
00000002,1337,50D7,86C6
00000002,1337,4C7C,805A
00000002,1337,5235,89B5
00000002,1337,5197,83AA
00000002,1337,51C4,D1F8
00000002,1337,510B,8420
00000002,1337,5143,21C9
00000002,1337,506A,EF18
00000002,1337,5169,E275
00000002,1337,513E,83E6
00000002,1337,5107,8866
00000002,1337,4BCE,82BA
00000002,1337,51EE,8505
00000002,1337,5282,88B7
00000002,1337,510A,9116
00000002,1337,4D7E,9380
00000002,1337,5127,AE36
00000002,1337,520B,87A2
00000002,1337,512A,8762
00000002,1337,50F1,8443
00000002,1337,4FEE,8397
00000002,1337,4F9B,E3B8
00000002,1337,5138,8603
00000002,1337,51F1,87D1
00000002,1337,51E1,8701
00000002,1337,5251,B09C
00000002,1337,516B,891F
00000002,1337,51F1,EFD3
00000002,1337,51C1,870E
00000002,1337,518A,8552
00000002,1337,5187,8660
00000002,1337,51C4,8912
00000002,1337,5097,222E
00000002,1337,4FC2,84EE
00000002,1337,511A,8631
00000002,1337,50EB,8578
00000002,1337,51EC,E508
00000002,1337,51AE,8466
00000002,1337,50D0,8375
00000002,1337,512A,84DD
00000002,1337,521E,86CB
00000002,1337,5163,84A0
00000002,1337,50F6,85C2
00000002,1337,4D36,859B
00000002,1337,50EF,85E7
00000002,1337,5242,8B09
00000002,1337,50DA,86DF
00000002,1337,50E3,892A
00000002,1337,50C7,830D
00000002,1337,51E4,85E8
00000002,1337,507E,8425
00000002,1337,50FC,E5A8
00000002,1337,50CB,832A
00000002,1337,5109,8686
00000002,1337,4D21,E0AB
00000002,1337,518A,F271
00000002,1337,51E3,8924
00000002,1337,5145,85B8
00000002,1337,50A2,B228
00000002,1337,4BBC,8353
00000002,1337,50AA,8680
00000002,1337,521C,86D0
00000002,1337,5082,8766
00000002,1337,510A,EAED
00000002,1337,5177,007C
00000002,1337,4FD4,8877
00000002,1337,51EF,847A
00000002,1337,51C8,A92A
00000002,1337,51F4,83B4
00000002,1337,4C77,8250
00000002,1337,51E5,868C
00000002,1337,518B,D7CB
00000002,1337,51D4,8643
00000002,1337,4E1F,98ED
00000002,1337,5172,86A3
00000002,1337,4FF2,8512
00000002,1337,51F3,857D
00000002,1337,51FA,82FD
00000002,1337,4E07,FB74
00000002,1337,507A,8664
00000002,1337,51B7,DA0F
00000002,1337,51F5,85A9
00000002,1337,51C6,84C3
00000002,1337,4B48,7F70
00000002,1337,5000,82B7
00000002,1337,50D1,BB99
00000002,1337,500C,8285
00000002,1337,5141,8562
00000002,1337,51EE,8428
00000002,1337,4B81,8201
00000002,1337,51E8,853A
00000002,1337,5159,8C6F
00000002,1337,50F3,872D
00000002,1337,51D0,D21B
00000002,1337,51A6,86FC
00000002,1337,51C4,8459
00000002,1337,51EC,87C4
00000002,1337,50EF,832C
00000002,1337,5206,8830
00000002,1337,50E5,85BB
00000002,1337,50BC,CF47
00000002,1337,51E0,962A
00000002,1337,508A,E63D
00000002,1337,50A8,84D7
00000002,1337,51E4,E9F8
00000002,1337,51BD,896F
00000002,1337,5247,84C2
00000002,1337,51C2,843E
00000002,1337,50EE,86BF
00000002,1337,5224,86FD
00000002,1337,51EC,8467
00000002,1337,5195,AC8A
00000002,1337,5143,A915
00000002,1337,5147,83CD
00000002,1337,50FB,A407
00000002,1337,4FA2,8225
00000002,1337,5122,9D53
00000002,1337,5228,893A
00000002,1337,5187,86F5
00000002,1337,51A2,8905
00000002,1337,5186,92FD
00000002,1337,5158,8CA9
00000002,1337,515C,8326
00000002,1337,50F1,8683
00000002,1337,51DF,CF47
00000002,1337,5146,9484
00000002,1337,50F2,9803
00000002,1337,51BB,89D6
00000002,1337,51ED,C6DA
00000002,1337,50DB,8837
00000002,1337,507A,861D
00000002,1337,51CF,86BF
00000002,1337,51D2,859F
00000002,1337,4ED0,8E0D
00000002,1337,5214,D51C
00000002,1337,4EBA,8353
00000002,1337,51B1,8453
00000002,1337,4A42,C83E
00000002,1337,5167,8468
00000002,1337,5100,861B
00000002,1337,504A,84FF
00000002,1337,5069,85DC
00000002,1337,510C,8B81
00000002,1337,50F0,849D
00000002,1337,5078,CB0B
00000002,1337,4D6D,81D7
00000002,1337,4EE0,82A8
00000002,1337,50AB,84C8
00000002,1337,51B5,83ED
00000002,1337,50C5,87C4
00000002,1337,51CA,B238
00000002,1337,5109,9B27
00000002,1337,518D,9368
00000002,1337,510E,B189
00000002,1337,511D,85E9
00000002,1337,50D7,87E2
00000002,1337,4E7C,821F
00000002,1337,519E,8406
00000002,1337,4ACD,1972
00000002,1337,50CC,8374
00000002,1337,5039,ADC2
00000002,1337,5262,CC66
00000002,1337,51B6,B0F0
00000002,1337,5090,87F9
00000002,1337,508A,83BF
00000002,1337,4FB0,8492
00000002,1337,5153,859B
00000002,1337,5078,86CD
00000002,1337,50C1,99B0
00000002,1337,50C2,86E9
00000002,1337,506D,BCE1
00000002,1337,4F1B,849C
00000002,1337,508F,8833
00000002,1337,51ED,9909
00000002,1337,5141,8505
00000002,1337,4BEC,8DDD
00000002,1337,50C4,F56B
00000002,1337,5149,83E9
00000002,1337,51B1,84A8
00000002,1337,51AB,B3B7
00000002,1337,4F72,8556
00000002,1337,4FD0,841C
00000002,1337,50E0,882E
00000002,1337,4C78,C822
00000002,1337,51AA,8875
00000002,1337,519C,8865
00000002,1337,51B0,8613
00000002,1337,5124,AF55
00000002,1337,51CE,893C
00000002,1337,510B,85B9
00000002,1337,5161,8445
00000002,1337,519B,A5BC
00000002,1337,4FB1,897F
00000002,1337,4FFE,BD09
00000002,1337,5154,845F
00000002,1337,506E,82EF
00000002,1337,5200,8998
00000002,1337,51B1,8698
00000002,1337,520B,83E8
00000002,1337,4B07,82D4
00000002,1337,5208,866A
00000002,1337,51D2,8830
00000002,1337,5223,891B
00000002,1337,517B,96ED
00000002,1337,50AB,85A1
00000002,1337,51A5,E41C
00000002,1337,516B,841B
00000002,1337,50C2,C02C
00000002,1337,51E4,850B
00000002,1337,4EE7,FC0E
00000002,1337,4FDC,85C3
00000002,1337,515C,9AD0
00000002,1337,50D8,871F
00000002,1337,505C,86AF
00000002,1337,51AB,86AB
00000002,1337,5146,8693
00000002,1337,51DD,8F6D
00000002,1337,51A8,8483
00000002,1337,51AB,8952
00000002,1337,516C,8682
00000002,1337,511A,88FB
00000002,1337,50C0,9D1B
00000002,1337,504A,8579
00000002,1337,4F04,BA2F
00000002,1337,4EC7,8350
00000002,1337,50A7,8872
00000002,1337,5131,88AF
00000002,1337,4F58,871F
00000002,1337,4F61,8158
00000002,1337,5200,8834
00000002,1337,5131,86CE
00000002,1337,50D8,8655
00000002,1337,51C2,8497
00000002,1337,5187,F1C3
00000002,1337,5160,C095
00000002,1337,51EA,5C39
00000002,1337,5111,83A3
00000002,1337,5191,FDDF
00000002,1337,5185,8526
00000002,1337,5058,84F0
00000002,1337,5078,E235
00000002,1337,5094,8779
00000002,1337,4FFA,8534
00000002,1337,51CA,8635
00000002,1337,522B,DE6B
00000002,1337,4D1A,8427
00000002,1337,515C,88E1
00000002,1337,519F,F149
00000002,1337,5131,83A6
00000002,1337,5126,83AB
00000002,1337,5086,A015
00000002,1337,5213,C018
00000002,1337,51E3,872E
00000002,1337,4D8B,9AB5
00000002,1337,51F4,00B3
00000002,1337,51AD,8519
00000002,1337,520A,018E
00000002,1337,5076,8564
00000002,1337,520A,A484
00000002,1337,4E0C,8843
00000002,1337,51BE,8483
00000002,1337,51BD,833B
00000002,1337,50B7,1161
00000002,1337,50BC,87F2
00000002,1337,5211,83E3
00000002,1337,4DA3,8052
00000002,1337,51C6,84EF
00000002,1337,5137,9E62
00000002,1337,51AD,872E
00000002,1337,5118,C279
00000002,1337,5133,8792
00000002,1337,50B1,6FD8
00000002,1337,515A,8735
00000002,1337,512D,9EE9
00000002,1337,519B,DC4D
00000002,1337,51F9,8A44
00000002,1337,5169,8C8E
00000002,1337,5070,8C7A
00000002,1337,5010,A106
00000002,1337,5162,82EF
00000002,1337,5116,8B81
00000002,1337,518C,8318
00000002,1337,50EA,87E8
00000002,1337,5146,8824
00000002,1337,50E9,8479
00000002,1337,5100,F911
00000002,1337,4F7E,914E
00000002,1337,51EA,86C0
00000002,1337,5153,83D0
00000002,1337,4DC9,B64F
00000002,1337,517A,9660
00000002,1337,50CD,8577
00000002,1337,51B0,8795
00000002,1337,4F83,DDC7
00000002,1337,4EB6,9187
00000002,1337,5251,86FE
00000002,1337,4BE9,8143
00000002,1337,526D,85B7
00000002,1337,50D2,879E
00000002,1337,4C1C,8149
00000002,1337,51BA,F277
00000002,1337,5187,89DE
00000002,1337,5131,9BC9
00000002,1337,5164,8869
00000002,1337,519B,2391
00000002,1337,4C34,855F
00000002,1337,499E,939A
00000002,1337,5075,A255
00000002,1337,523B,8589
00000002,1337,5139,8864
00000002,1337,521C,8484
00000002,1337,5133,8716
00000002,1337,516E,8557
00000002,1337,5118,862E
00000002,1337,508B,4DBA
00000002,1337,512C,8610
00000002,1337,51BC,8CA8
00000002,1337,5237,86BF
00000002,1337,51C9,89E2
00000002,1337,51F2,84A0
00000002,1337,5255,8703
00000002,1337,48E2,7CB0
00000002,1337,5229,84AF
00000002,1337,51B4,53B5
00000002,1337,520A,88EE
00000002,1337,5207,9CB8
00000002,1337,505F,8362
00000002,1337,5221,A2DD
00000002,1337,515F,A230
00000002,1337,5100,A553
00000002,1337,50F1,AEB3
00000002,1337,4FAB,A30A
00000002,1337,4FDB,8745
00000002,1337,516C,8861
00000002,1337,51CE,86C2
00000002,1337,5272,8A68
00000002,1337,521C,96E2
00000002,1337,4FDD,E112
00000002,1337,5110,85A8
00000002,1337,518D,8536
00000002,1337,5189,89B6
00000002,1337,51D9,8535
00000002,1337,4F4B,84C9
00000002,1337,51C2,86E9
00000002,1337,5102,D759
00000002,1337,4F62,81B2
00000002,1337,526F,86BD
00000002,1337,517D,D153
00000002,1337,50F2,83C0
00000002,1337,51A0,865F
00000002,1337,52D3,E28E
00000002,1337,5275,9509
00000002,1337,50B9,B617
00000002,1337,50BC,83D9
00000002,1337,4FDD,89E9
00000002,1337,50DC,A8FA
00000002,1337,51FD,E552
00000002,1337,5163,B007
00000002,1337,5102,8FC5
00000002,1337,509E,851C
00000002,1337,5118,9A76
00000002,1337,50FB,8843
00000002,1337,515D,8707
00000002,1337,50EE,8612
00000002,1337,5222,8B0E
00000002,1337,518A,85AA
00000002,1337,4DF1,845B
00000002,1337,4D9A,81E9
00000002,1337,5114,8601
00000002,1337,5058,8561
00000002,1337,5039,F4D5
00000002,1337,519F,83A3
00000002,1337,51D3,E919
00000002,1337,521F,86E8
00000002,1337,4D5B,C218
00000002,1337,508B,9C7D
00000002,1337,4ED4,C260
00000002,1337,5093,85A5
00000002,1337,51CB,840F
00000002,1337,53E7,9B90
00000002,1337,4FDF,DF60
00000002,1337,5191,B7A9
00000002,1337,5044,8820
00000002,1337,50DC,E8D0
00000002,1337,50A3,84AC
00000002,1337,5101,87A4
00000002,1337,50C0,9C50
00000002,1337,4FA8,839A
00000002,1337,511E,8334
00000002,1337,5078,B15B
00000002,1337,51C2,891E
00000002,1337,51F7,86EE
00000002,1337,51AD,84B2
00000002,1337,51B8,8505
00000002,1337,51A0,8996
00000002,1337,5082,8797
00000002,1337,516A,849A
00000002,1337,5138,9DB1
00000002,1337,4C98,E6D3
00000002,1337,4F3A,820D
00000002,1337,5105,87FE
00000002,1337,514E,8569
00000002,1337,5171,85BA
00000002,1337,51FE,8960
00000002,1337,4C2E,B0F9
00000002,1337,50F6,8454
00000002,1337,5195,8409
00000002,1337,50E5,8473
00000002,1337,4EEE,A478
00000002,1337,50E7,9CCB
00000002,1337,50BD,8506
00000002,1337,51FC,85EC
00000002,1337,518F,C468
00000002,1337,5247,899A
00000002,1337,50EC,BD59
00000002,1337,515F,8530
00000002,1337,4D4A,8F60
00000002,1337,512A,82B3
00000002,1337,50AA,87EE
00000002,1337,518D,8549
00000002,1337,503F,8558
00000002,1337,5094,BA31
00000002,1337,511D,9563
00000002,1337,51D2,83CB
00000002,1337,51AE,879B
00000002,1337,504B,9A1E
00000002,1337,4AAD,7E13
00000002,1337,50F0,8293
00000002,1337,50C3,82F5
00000002,1337,4D60,8413
00000002,1337,5191,82E7
00000002,1337,51FC,87E0
00000002,1337,51DC,875F
00000002,1337,50EF,AA6B
00000002,1337,5143,871F
00000002,1337,4FF4,857F
00000002,1337,4DCE,85EF
00000002,1337,51EA,A948
00000002,1337,51F4,8762
00000002,1337,504B,85E3
00000002,1337,4FA2,8662
00000002,1337,50DA,834D
00000002,1337,4D16,8109
00000002,1337,512D,EA17
00000002,1337,50CD,85B7
00000002,1337,51B7,83A7
00000002,1337,5132,876F
00000002,1337,512B,888D
00000002,1337,514F,9079
00000002,1337,51FF,84EF
00000002,1337,5171,8E96
00000002,1337,51FC,F455
00000002,1337,518D,898E
00000002,1337,50FE,8CCC
00000002,1337,5126,CD09
00000002,1337,5094,83B7
00000002,1337,50A1,3770
00000002,1337,5245,E2B2
00000002,1337,4FAB,861F
00000002,1337,50A8,93A3
00000002,1337,51B4,C4A6
00000002,1337,50B3,870D
00000002,1337,50DB,884C
00000002,1337,523D,84AD
00000002,1337,5093,99D6
00000002,1337,50CF,B794
00000002,1337,4FF0,8861
00000002,1337,50AF,C16B
00000002,1337,5121,82AC
00000002,1337,51AD,89B9
00000002,1337,50B2,AE37
00000002,1337,5142,9029
00000002,1337,5178,85FD
00000002,1337,522A,8810
00000002,1337,50FF,8567
00000002,1337,511D,8510
00000002,1337,504F,8732
00000002,1337,5293,8883
00000002,1337,517E,B83A
00000002,1337,50D7,94D7
00000002,1337,518A,CCF5
00000002,1337,5210,97AE
00000002,1337,51EE,87A8
00000002,1337,50C6,88D9
00000002,1337,5204,B890
00000002,1337,5129,8444
00000002,1337,514D,9E16
00000002,1337,4BF9,B9D7
00000002,1337,50C8,85FE
00000002,1337,50D0,8875
00000002,1337,50B4,8523
00000002,1337,50C1,8448
00000002,1337,521A,8641
00000002,1337,5113,83C3
00000002,1337,51E6,894C
00000002,1337,51D6,8734
00000002,1337,51BB,8684
00000002,1337,51C8,86FE
00000002,1337,510E,85DB
00000002,1337,50F9,8719
00000002,1337,50A4,83A7
00000002,1337,5075,E8C2
