trigger_code,timestamp,en_CH0,en_CH1,en_CH2,en_CH3,en_CH4,en_CH5,en_CH6,en_CH7,en_CH8,en_CH9,en_CH10,en_CH11,en_CH12,en_CH13,en_CH14,en_CH15,en_CH16,en_CH17,en_CH18,en_CH19,en_CH20,en_CH21,en_CH22,en_CH23,en_CH24,en_CH25,en_CH26,en_CH27,en_CH28,en_CH29,en_CH30,en_CH31
00800000,E204,2F59,2BAC,2E50,27C2,2AC8,327B,2AD9,3147,2FD1,27F3,2E2F,340C,2E92,3026,31EC,27AF,30EC,3183,2AA1,2985,2C2B,28B0,3E92,2DF6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,83D9,3135,2CBD,2FC3,27B5,2BEB,3261,2BC6,3278,3042,29ED,2F01,34A0,2E55,31EF,315B,2AB6,326A,30F8,29FC,2990,2E4F,288A,58FA,3063,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DB5F,30FC,2C90,2E83,2728,2CF9,3179,2A29,324E,2F45,28EE,2E86,344F,2DB9,310B,30BD,28B9,31A0,30F8,2B43,2A3D,2E0B,2932,43AD,3002,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F7D8,2EEC,2C58,2E50,270F,2A51,3161,2A55,3149,3011,28B4,2F07,32F2,2DEC,3014,3021,2811,316C,3191,2A5C,2A0D,2D19,28F8,77CF,2F8F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CDE3,3118,2C3E,2F87,27B1,2C51,3345,2ABD,334D,2FB5,29F1,2F21,3531,2EF6,318A,32F3,29E4,32B2,31DD,2A81,297C,2EC7,2906,5773,3080,0000,0000,0000,0000,0000,0000,0000,0000
00800000,82CE,3056,2D56,2D6A,270E,2B36,3281,29AF,31DE,3120,2970,2DE1,337C,2DE5,2FEC,3034,29AC,3220,31C7,2A67,29BF,2DD1,28BD,5DE5,3021,0000,0000,0000,0000,0000,0000,0000,0000
00800000,88FC,30E7,2D45,2F91,274B,2BD1,327C,2A0B,321F,30EB,29D6,2F35,33CA,2E0C,305C,31E5,2974,3214,3282,2B90,2A74,2DC2,27C8,8185,30FB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F7BD,3013,2D28,2EAF,274D,2B66,31FE,2A09,32C7,306A,2938,2FAD,33A5,2D9B,30CD,3267,2A14,31BA,310B,2947,2A91,2E6F,2952,60D1,30F5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0BE5,3022,2B99,2F11,27D2,2C42,3263,2B02,32A0,302E,2B11,2F6A,3445,2EC9,316A,3111,29B1,330B,31DC,299E,2B59,2EDA,28C0,467C,30F5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6D59,3163,2E2B,2F32,286B,2CD5,3270,2AA8,3380,30C9,29D3,2FA5,342B,2F4C,3293,33BC,2969,3251,3103,2938,2A5F,2E17,28D4,4BA9,2E7B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8613,31AC,2E11,2EC5,28F7,2C56,3411,2B14,3439,312C,2ABF,30AE,3503,2E5E,329D,3241,2B05,32F9,337B,2BD0,2B3F,2EFB,290E,45A2,30BD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3F99,2F87,2C1D,2E7B,278F,293A,3219,29B8,31CB,3028,29A3,2F17,3427,2E2C,2FF1,3190,2957,3182,315D,2A60,2963,2D03,2887,4588,3029,0000,0000,0000,0000,0000,0000,0000,0000
00800000,91D6,307D,2D3C,2FB5,2901,2BB6,334D,2ACA,3314,311E,2974,3007,33EB,3037,31C4,32F9,2ACB,322C,31CE,29D8,2B40,2CFD,2909,A3E9,2EA2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DA12,2F9B,2C9F,2E41,2722,2C29,321A,2A97,3129,2EBB,28D7,2E41,3488,2F9C,3176,317B,296D,3096,2FF8,29D1,29BE,2C40,2873,5A2B,2E34,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5D1A,3000,2CAA,2DD6,2724,2B29,31B2,2A13,326F,2F84,293F,2EED,32F6,2E10,2FA9,3153,29F8,31E9,3009,2999,29FF,2BEC,27B4,3E5E,2FA6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CE2B,30A7,2BC5,2F4A,2760,2B94,315E,2925,326C,2FC5,2925,2EB4,32B2,2EF8,2F3F,319D,2875,311F,30E9,2A4B,2923,2CF4,2813,6FF2,301E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6F99,2E76,2AF6,2DCF,2654,2B31,317C,2A7D,333C,2F4E,2946,2F50,33ED,2D30,3053,311E,2A1C,31D0,3272,29D2,28DF,2DC2,278B,40A6,2EF5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0EF6,2ED8,2AC6,2C5E,2509,2A72,3051,29ED,3081,2D41,2871,2DF8,32DF,2E89,2F49,2FF8,28F7,3216,30FB,299A,2A68,2DD4,2843,BF71,2EAA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3DE4,3093,2C40,2E8F,2709,2C03,3141,2942,321C,3001,26BB,2FEB,332C,2E5B,305E,31A9,28E1,3185,3225,2923,2A04,2CBE,2812,4021,301D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9BD7,3013,2C8C,2E98,26E9,2B0C,3200,2A6E,31FE,2FD9,2A93,2F0D,3359,2F4A,3236,32ED,2A17,317A,31AF,2973,2A2C,2E4F,27A9,4B7F,2FD2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,EC84,3069,2B7A,2F23,27A1,2B30,3292,2AE9,3198,3081,2AB3,300E,3389,2ED8,3142,311C,28DE,31D3,31EE,2A24,2A33,2D05,289D,5B4F,2F81,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A6D9,2FEA,2C90,2F83,278D,2BB6,30DF,2A23,30E0,2FF8,2989,2F80,3408,2EE3,30F3,3254,2A32,3280,31F9,2A87,2898,2CDD,2768,7F09,2F3D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6B75,31ED,2E4A,2EC0,2910,2CB5,3264,2BA6,32CC,3085,2A13,3071,34C8,2F47,317E,32F7,2B02,2FFF,308B,2990,2858,2C41,2725,3D9C,2DC8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9D0E,2FA3,2C79,2E3C,2756,2C33,3212,2ABF,319B,2F4A,28D5,2E7A,33CA,2F61,30FE,3246,2A2B,31DC,327D,2AED,2988,2DB1,298D,4200,30CB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1281,3086,2D40,2E2A,28F0,2D0A,31F3,2B79,3300,3109,29DD,3045,33E4,2F2A,308D,32AE,2A9E,324D,31C8,2AC3,2B4B,2F11,29DB,629D,30BA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E98E,301A,2E01,2ED6,27A0,2BDB,318B,2B94,3129,2EFF,2A16,3053,340E,2DED,3198,31FD,2940,311E,3092,29FD,283B,2C4C,2801,58A4,2F76,0000,0000,0000,0000,0000,0000,0000,0000
00800000,20B7,30F4,2C51,2D50,28C2,2B93,33EA,2BAF,32A1,2FF8,2B1B,2F72,34E8,2F1B,3250,32DA,2AF3,30E3,315D,2965,2841,2BE2,26BD,450B,2EFE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,650D,311B,2CAA,2DFE,2605,2BF1,3289,2B88,3201,2FF1,2933,2FBC,33D5,2FFE,30DA,3349,2A41,3175,2FBB,2827,2843,2B20,280F,BC74,2F32,0000,0000,0000,0000,0000,0000,0000,0000
00800000,955F,31FF,2D61,2EEC,2909,2D2A,336E,2B28,326A,30D1,29F8,3061,3404,2F46,31C3,3352,2AB5,3283,3209,29FF,2A50,2D3C,2715,4DCB,2F37,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5D27,2F72,2D42,2DBE,27F5,2CE8,3297,2A69,320C,30AE,2A7E,2FF4,351D,2F0A,30D1,3258,2925,32CB,32B5,2ACF,2B00,2EAC,2991,60E2,37A6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,44A0,30E0,2CFA,2F91,27E5,2CC1,334C,2AF7,31D2,3137,29C5,2FB4,34EE,2EC9,319E,30FE,2AFB,30E9,3019,295B,28F4,2CA4,2891,5387,2F79,0000,0000,0000,0000,0000,0000,0000,0000
00800000,4435,30A8,2D0C,3031,27ED,2C44,32D9,2AB7,3240,3023,2AC5,2F7C,351E,2F1D,3219,3282,28C2,2FB1,317D,288C,2983,2C2E,26B5,4B86,2F92,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5C4D,31E3,2DCF,2EC0,2809,2CE4,32A1,2A89,333D,3194,2A50,2FE2,345F,2EFB,3128,314D,29D0,3116,2EBD,2837,2923,2C0D,26A6,5389,2FF7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,945A,2E9B,2AE2,2D1A,2797,2B43,325C,29B6,3215,2FD8,28DA,2E7C,33A8,2DAD,2F37,30A7,298A,30F2,2FB4,2976,2997,2DA8,2894,4684,2F54,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1C41,3002,2CDC,2DE7,281C,2C61,3192,2A2C,3190,3043,29C1,2F20,3366,2D3A,3053,324F,29C0,30D5,30D2,28FD,2913,2CAD,27A3,65E8,2EDE,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E0D4,3073,2CBB,2DD2,28C5,2BD7,31AC,2A56,31CA,2FE1,2929,2F16,3443,2F2C,3047,30ED,2873,3138,2FE2,27EE,28EF,2C06,278D,4B6E,2F18,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F736,2F88,2B1F,2ED0,2736,2B49,3094,28F5,3109,3104,2893,2DA2,3333,2DF0,2F92,311D,2792,31AC,3141,29E3,2994,2D4C,27B4,434E,300A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9FF7,30CB,2DBC,2E89,2760,2B4A,3307,2B77,3182,309B,2ADB,2E92,3488,2CD8,30A0,316C,2958,30E5,2FB7,28E5,27DD,2C8E,2820,509B,2E07,0000,0000,0000,0000,0000,0000,0000,0000
00800000,4ACC,3028,2B0F,2ECE,27BF,2BC1,32C1,2B66,30E7,303C,29AE,2F91,3495,2DAA,310C,326E,29C6,318D,30D5,2911,2B09,2C51,28CE,433B,2FF0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3107,304E,2CB0,2F24,2898,2C1A,3242,2B4A,3162,30A8,296E,2F66,332A,2EB6,3149,3175,28D4,3071,2FE8,299F,2845,2D1C,2755,4656,2F18,0000,0000,0000,0000,0000,0000,0000,0000
00800000,88BD,3190,2CA9,2FE0,279E,2C9F,3318,2A94,32EB,30E7,2BC1,2ED1,34F7,2F60,3064,3079,2A88,3171,3014,28CF,2877,2CBC,27E2,5D19,2E67,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2433,2F66,2C16,2FF3,262E,2A46,32C7,29BB,313E,2FC0,28E8,2E63,328C,2E00,3071,3099,2734,3246,31D4,2810,283F,2CD7,27D1,3FD9,2F01,0000,0000,0000,0000,0000,0000,0000,0000
00800000,019B,303A,2D5D,2F5B,2704,2CBF,3288,2AF2,3288,2FAC,2998,2F3A,3409,2ED2,30F4,3022,29E8,327D,3094,2A40,2A2E,2D72,28B7,5EF8,2F23,0000,0000,0000,0000,0000,0000,0000,0000
00800000,EE70,30CC,2CA1,2D70,274E,2A5B,31FC,2994,328D,2FAE,2964,2E70,32E0,2DB0,2FF2,3184,2897,2FF0,30EC,2955,2890,2C35,27FE,6FC1,2E86,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A655,30EA,2CF5,2F32,2794,2AEF,3236,2A35,3214,3108,2872,2EFA,34EB,2E76,3084,321C,296A,312A,3012,2A40,299F,2E2E,287B,6D2C,30AB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,648E,313C,2B76,2E09,27F0,2B80,3370,2ACA,3219,2F4E,29ED,2F1F,3363,2D94,304E,3161,28C8,315B,30D5,2A28,29B7,2C62,27C3,BA75,2FD1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,475C,314A,2BD5,2F8A,2794,2C6B,3266,2B2E,329F,2FA9,29A4,2E84,33D2,2F23,3046,32E0,293E,3178,3129,2A2C,2945,2D6E,2699,4D20,2F9D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,D550,3144,2D6C,2F00,274A,2C31,3331,2B32,322E,2F52,2A19,2F71,33C7,2DDF,3121,3253,2953,330F,31E4,2A5E,28F3,2BB8,2872,7F7F,3030,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3DD1,3147,2C4A,2F0D,2768,2B25,32DB,2A10,32EF,3040,2993,2FC0,3468,2E21,3103,322D,2994,33C6,31B4,2A4D,29C2,2D13,28EE,406C,2FC4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E5E9,300C,2D8F,2EBE,2695,2AB0,31B9,2A62,315F,2FE4,299E,2E93,33B2,2D04,310F,31D6,281E,2FEA,300B,2806,2880,2B73,273F,6BE6,2EFA,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1047,305F,2C75,2E04,26E4,2B09,33A4,2B3B,3382,3074,28E9,2F44,346D,2E3E,3101,323D,28AC,3153,316E,2975,29B0,2D0B,2A6D,8DE5,3120,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E9BE,30EE,2C6C,30B4,2828,2B83,316B,2A99,3256,3151,290C,2F0C,346F,2DDB,3133,323D,2A10,31D5,303A,29C7,2932,2D3D,28DE,6189,2E84,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8C83,2FED,2B71,2E5C,26EE,2AD6,3233,2918,3146,2EE3,298A,2EAC,3338,2DA0,3058,3182,2915,3033,309F,2A6D,2A48,2CBC,27AA,503E,2F00,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A0DC,2FC7,2D2E,2E2A,26A9,2B12,3269,298A,323C,2FD2,2827,2E99,3384,2D7C,30B0,3132,295A,30EC,3111,2965,2818,2C97,2775,45C1,2FD5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DD77,2FE9,2BDB,2D44,2736,2924,3228,29EE,3122,2F05,29C9,2D5D,32A9,2D54,2F92,2F12,2840,3291,3165,2AB4,29A1,2D32,29D2,6A31,3061,0000,0000,0000,0000,0000,0000,0000,0000
00800000,FD94,31B6,2D7E,2FB1,27D1,2BFD,3348,2C05,321B,30D0,2AC7,3002,3569,2E49,325E,3282,2A5C,32A4,327C,2AD4,29BD,2D2E,2953,4521,3196,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C1E2,2F73,2B2A,2E99,2545,2B5F,31C8,2A34,3213,3029,2998,2EE5,348D,2E5B,2F9F,3133,2811,320E,3098,2AA3,29A9,2C21,27D2,4332,2F17,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6F92,30EC,2C1A,2EA3,2690,2BA2,31D4,29C6,3240,2EDC,2876,2E32,3441,2DAD,3062,2FDC,2939,326B,31DD,2BD1,2AD0,2D9C,2963,50C1,30CC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,48D3,3110,2C49,2FB8,26DD,2C88,32A9,2BF3,329C,319F,290B,3012,34CB,2E27,322E,3265,29AA,318C,3117,2969,28E6,2DA9,2A0F,464F,2FB6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BC24,3238,2C81,2FA7,271E,2D51,32C4,2AAF,3235,30C5,29C8,2FC8,3418,2E96,30D0,32D0,2946,3238,310B,29EF,29C9,2CD8,27CB,5BB7,2F4B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DD67,3060,2E12,2F6C,2706,2B7C,31FD,2C84,333E,302A,29BF,2FFE,345C,2F0F,3147,317A,299D,31FF,313C,2A55,2AD3,2D8B,28E0,7F74,300C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8E22,2FF7,2C07,2EF0,269E,2B2D,30C1,2AAC,3120,2EFB,2A31,2E26,332E,2D72,2FB0,3162,2956,31F6,3209,2A8F,2955,2CE8,29F0,5C7F,2E97,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9A07,32F9,2DE2,3052,27B0,2D35,3323,2CB3,3232,310A,2AEF,305B,3574,301F,30CF,3327,299D,31A6,3082,2A94,2B75,2CE8,28BD,526C,304E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,85D0,30E3,2C81,2ECA,2627,2B85,3318,2ABF,3262,30E9,2A33,2FA4,35B1,2DEB,316B,325E,2ACB,317C,31FE,29D8,2A09,2CD9,27FE,708A,308C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2D80,31A5,2D3B,2F0B,27E5,2D1E,3363,2B6C,32D9,3031,2BB1,302C,3466,2F49,312A,323D,2AAB,3307,2FEC,2BCA,2AB2,2DC6,28EB,448B,313F,0000,0000,0000,0000,0000,0000,0000,0000
00800000,00BC,31B3,2C0B,2E4E,27BA,2A6D,31DE,2A6D,30FA,2FA6,2A12,2E6C,33CA,2E8E,305A,30EB,28A4,3112,31B1,2AE7,28F9,2CA0,2896,BA66,30E3,0000,0000,0000,0000,0000,0000,0000,0000
00800000,6847,31CF,2B9C,2E62,26CD,2C5A,311B,2A89,30F2,312C,29F1,2F62,353D,2DE2,31BA,3055,28ED,3146,31B0,2984,29AE,2C48,2883,472F,2EA6,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A7D0,30C2,2CEA,2F8A,2790,2BB3,338A,2B77,32D1,301A,2820,2F18,34C3,2DF4,30E6,324F,29EC,3115,30CD,2AEB,2AA5,2DBC,28D9,8104,2FC4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,5979,30FA,2D17,2EE2,262B,2C74,3220,2B38,31BC,2F45,2A78,2EB2,3494,2D64,30CD,3152,2913,3304,31D7,2CE6,2A5A,2F13,2815,6175,31DD,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1DE9,31B9,2DD0,2F96,284B,2CB0,3297,2C33,32D4,3132,2A7E,2F75,3333,2F0A,319F,31E0,2A54,31A7,31F0,2B42,2943,2E91,293A,47B6,3058,0000,0000,0000,0000,0000,0000,0000,0000
00800000,61E5,30EE,2D2A,2F4D,275E,2BC2,3146,2B60,3202,3027,2977,2DB1,34EA,2D75,30F4,3047,28A7,31EE,311D,2A4E,2917,2BDA,29EB,7DB9,2FF7,0000,0000,0000,0000,0000,0000,0000,0000
00800000,AE36,2FB0,2CFC,2F63,274D,2AAF,329D,2B0F,31C2,2E3E,2960,2E3A,3377,2D10,306A,31A7,285E,317D,3118,29C8,27BA,2D51,27E2,678D,306B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A967,31B8,2C0E,2ED3,27B0,2C89,3394,2B27,3285,30CF,2AA4,3024,34AE,2E11,31DD,340D,2AF4,328A,3272,2B00,289F,2DE8,276B,8D82,30ED,0000,0000,0000,0000,0000,0000,0000,0000
00800000,9022,315F,2D0F,2F3F,28BD,2C85,32AE,2B4D,33A7,3239,2A44,2FEF,338F,2FA2,3237,3222,2BC4,3187,329D,2980,299E,2D32,298F,3EFA,2FB5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3056,31FE,2C0D,2ECA,273F,2D96,3378,2A6E,328E,3001,2B41,2FF2,3511,2F17,3106,33BA,2976,32C0,32A5,2BEF,2AB4,2DD2,2934,4393,3023,0000,0000,0000,0000,0000,0000,0000,0000
00800000,31E7,30E2,2C82,2F58,28BF,2BDF,3316,2B27,32E5,3128,2A46,2F35,3538,2DF8,316C,31C7,2B4A,325D,32BB,2B1B,2B50,2E33,292F,5F1C,30E2,0000,0000,0000,0000,0000,0000,0000,0000
00800000,65D4,3291,2D37,2F55,2742,2BE7,32CF,2B07,31F9,3020,29E0,2DD7,355C,2EBA,31FE,316E,29E2,325A,31DD,2BD1,2B36,2CE7,283F,B5C1,2FEC,0000,0000,0000,0000,0000,0000,0000,0000
00800000,E443,31E2,2BF9,2ECA,29C7,2CA2,3340,2A82,32D2,30F4,2BE6,3092,354E,2E8D,319C,339A,2B4B,3176,3203,2941,292A,2D71,287B,6CB3,303A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,3F0B,31B8,2C83,2EB3,2934,2C32,336A,2BEF,3264,303C,2A5E,2F1B,3408,2EB1,31F5,32B6,2AAD,3355,32EA,2A01,2AEE,2E36,28B1,4277,3085,0000,0000,0000,0000,0000,0000,0000,0000
00800000,285A,3006,2C22,2CF4,2750,2BFF,337D,2ACF,31D7,30F7,2987,2DD4,33BF,2DA6,2FC5,328E,2923,321A,3262,2AA3,2ACE,2ED5,2900,6A6C,2FA5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B028,2FB9,2C36,2D7B,2802,2BE0,3224,2A77,30D1,2FB8,2959,2E64,34AE,2D45,309A,313B,289D,3200,32C9,2B63,2B3F,2E5D,288E,7A92,2FD0,0000,0000,0000,0000,0000,0000,0000,0000
00800000,AAB0,2F66,2B39,2D16,2696,2AAA,3187,29A6,30D6,2E20,28F8,2EBA,33E6,2DCF,3030,305C,289D,3097,3114,2916,29A2,2CF3,2825,4333,2FCB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BF1E,309E,2B49,2D6C,277E,2A59,3184,29FE,306E,2F90,2922,2D64,3332,2DA0,2FBD,30B7,2964,32D3,303E,2A24,28F1,2C63,26FD,4CEB,2FA3,0000,0000,0000,0000,0000,0000,0000,0000
00800000,2B1E,2F01,2C2F,2E3E,264C,2B0A,3246,2A76,30DC,2FA3,28EE,2E2A,32FC,2D4B,2F55,30A0,28B9,3177,3026,2878,287E,2BE5,276E,4842,2F0E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,B315,315A,2CDF,3004,280C,2C66,32C7,2AEF,332F,3140,2A67,2F9C,34F4,2EF0,3377,324E,2A01,3316,329F,2B09,2A99,2DDA,29D3,437A,30D4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,F815,307E,2CF4,2F52,2809,2B9D,31C9,2A13,331C,3091,2984,2E1F,332E,2DEE,30F9,3164,296E,3241,31BC,299A,2946,2CE8,2943,411F,3019,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0294,3058,2A7C,2F2D,27A6,2B25,31B8,29FC,3170,2FF7,27A5,2EF8,3257,2DD5,2FA4,303A,2967,31AA,320F,2B96,2ACA,2CF2,2883,52D7,3034,0000,0000,0000,0000,0000,0000,0000,0000
00800000,60F2,3028,2B93,2E43,272C,2B4F,324E,29C3,31AE,2F2F,29C3,2E46,32D3,2E1D,3038,3076,293E,30B4,2F44,2A61,2972,2C03,268D,3FE1,2E81,0000,0000,0000,0000,0000,0000,0000,0000
00800000,7FC8,309E,2B99,2E37,2781,2B51,3310,2AE8,3186,2F86,28E8,2ECF,33B7,2E57,30EC,30F8,29C4,30FA,3051,2B4C,29FF,2D36,27ED,6D3A,3008,0000,0000,0000,0000,0000,0000,0000,0000
00800000,29E4,3122,2D6A,2F41,2964,2C12,3170,2B01,306B,31DD,2A5D,2F22,3413,2EBD,3206,30D2,29E9,3270,326A,2A68,2B01,2DBB,27E8,50A0,303C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,4DEB,314A,2D0B,3061,27DB,2C4D,321A,2BB1,332A,31A0,2B90,2EFF,34CE,2F9F,3175,31BA,2B3C,32F7,3221,2B9D,2BB7,2D1A,29DF,41F6,3064,0000,0000,0000,0000,0000,0000,0000,0000
00800000,88A0,304B,2CBC,2F2C,2843,2CF7,33CF,2CDB,329F,32DC,2A5C,2FBD,34B2,2EF4,328A,3225,2B43,31DA,31A4,2AC5,2A9F,2D19,28B6,62A6,314B,0000,0000,0000,0000,0000,0000,0000,0000
00800000,C6D9,3160,2C44,2E57,2749,2AF1,32E9,2B74,31AF,3020,29B7,2E2F,33F7,2E53,2F69,304E,2956,329B,31AF,2AEA,2B15,2C9D,289E,5166,2FE5,0000,0000,0000,0000,0000,0000,0000,0000
00800000,CCB5,30F2,2D1E,2F2C,280F,2C33,3297,2AB4,319D,3061,2988,2FA4,342F,2F79,3215,325D,2A9E,314D,3205,2978,2A5E,2C11,2846,5CF8,2F63,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8FCE,2FC2,2C41,2E76,27BF,2C09,3300,2AC3,31B5,2F48,28FB,2EE5,3490,2E41,3136,32B0,2997,31AB,308C,299F,28A8,2C4E,281B,5F75,2F7E,0000,0000,0000,0000,0000,0000,0000,0000
00800000,1085,2F9A,2B90,2D67,262B,2BDE,313D,29B9,30B1,2EF8,2833,2D73,32DD,2EBA,2E9C,30F8,28EB,31DD,3189,291D,2A26,2B56,2790,5BE5,2FF4,0000,0000,0000,0000,0000,0000,0000,0000
00800000,BB71,2F08,2BF4,2D8F,26AF,2BA7,3248,29F2,3267,304C,281B,2DA6,3456,2D72,301D,30F0,2999,321C,30D1,2ABD,2AF0,2DC2,28CA,3FDE,30F9,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0742,3020,2CF0,300D,2844,2CB9,3242,2AC2,3388,31B2,2A68,2FC3,3602,2F89,315B,3102,2AB5,2FA6,31AE,2A28,2A89,2D01,2848,4539,2F67,0000,0000,0000,0000,0000,0000,0000,0000
00800000,589A,309E,2C63,2E3D,2766,2C37,32B3,2AED,31D0,2FC0,2975,2E66,342B,2F19,3062,3177,2A25,31E4,30EC,293E,2A1D,2D79,28B9,4320,300A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8D88,307A,2BE2,2C59,270A,2B5E,3344,2A98,31F3,303A,2905,2F08,33F7,2E59,314B,3288,28C6,31E5,30DC,2A91,2B39,2CE4,2924,58F4,2F66,0000,0000,0000,0000,0000,0000,0000,0000
00800000,97FA,3110,2C7F,2F8C,274C,2C4F,336B,2959,32C4,2FEB,2A24,2E5F,341C,2DEE,31CF,3223,2A39,31A3,3146,2A83,2AC4,2D3C,288A,4949,309C,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DE36,3106,2CF3,2DDF,27BD,2C73,3389,2B5D,326D,317C,2A1A,2FD7,364B,2F82,32EB,336E,2BA1,3114,305E,296B,2824,2D52,28A4,608D,2FDB,0000,0000,0000,0000,0000,0000,0000,0000
00800000,A321,2FDB,2DDE,2FB4,26CC,2C0A,3288,2A9C,32E1,3187,2AC9,2EE4,3520,2F30,3119,326D,2B79,3119,313B,2980,2A74,2DA4,2778,584F,2EF1,0000,0000,0000,0000,0000,0000,0000,0000
00800000,32A5,310A,2DE3,305B,273C,2C09,32B3,2B56,3191,319D,2A69,3007,354C,2FA2,3127,31D9,2998,31D6,320C,2CBB,2A89,2E10,29AF,400A,309D,0000,0000,0000,0000,0000,0000,0000,0000
00800000,198B,30E3,2E2F,2E81,295F,2D44,332B,2B1A,31FB,3094,2949,2FB8,35C1,2FEB,3186,323D,2B78,3361,32E0,2AE7,2AAA,2E13,28D0,488A,30BF,0000,0000,0000,0000,0000,0000,0000,0000
00800000,84B4,3005,2D10,2F18,26CF,2B95,317D,2AAA,30E7,2FD5,2944,2F13,347E,2F1F,2F4C,315A,29DC,327B,31EF,2B56,2A67,2D7D,28A6,65BE,3163,0000,0000,0000,0000,0000,0000,0000,0000
00800000,8FE5,2FDD,2BC1,2DF8,2740,2BD0,324B,2AA4,326B,3029,2930,2E4F,3518,2DF8,309A,310E,29E1,3244,3152,2AAF,2ABB,2E50,28C0,423E,304A,0000,0000,0000,0000,0000,0000,0000,0000
00800000,0E09,2F32,2B37,2E7D,2725,2B07,320E,29BB,3302,2F21,2A59,2D8B,336E,2D0B,3022,3124,2970,3306,3041,2A6A,2A50,2EE8,28DC,4132,3049,0000,0000,0000,0000,0000,0000,0000,0000
00800000,647F,2E7D,2B64,2DF7,253C,2AD0,3044,296F,31C0,2F4C,27C3,2DDF,3301,2DAA,2FB3,3100,2904,325B,3113,2B38,2A39,2DB8,27FB,9A14,30B8,0000,0000,0000,0000,0000,0000,0000,0000
00800000,DB27,3003,2CB3,2E31,2721,2BFC,324B,2BB9,3257,3045,28D9,2EAD,335D,2F16,3129,328B,2A37,31D9,2FF4,29FB,28A0,2CCA,28F9,4796,2E51,0000,0000,0000,0000,0000,0000,0000,0000
